Date,State,Crop,StorageType,ColdStorage,DelayHours,StorageLoss
2026-10-26,Odisha,Fruits,Open,0,21.3,58.85
2026-11-15,Chhattisgarh,Pulses,Open,0,7.73,4.02
2024-05-25,Telangana,Pulses,Normal,0,23.61,11.79
2024-06-10,Himachal Pradesh,Pulses,Open,0,25.26,19.23
2023-03-13,Punjab,Cereals,Cold,1,60.59,9.52
2025-03-13,Karnataka,Cereals,Cold,1,31.83,4.71
2026-03-19,Bihar,Vegetables,Cold,1,8.9,3.81
2026-07-21,Tripura,Pulses,Cold,1,2.87,0.52
2025-02-08,Assam,Pulses,Cold,1,22.8,5.46
2025-07-07,Mizoram,Vegetables,Normal,0,4.45,3.03
2025-07-17,Mizoram,Pulses,Cold,1,10.04,2.13
2023-01-04,Himachal Pradesh,Vegetables,Open,0,2.79,2.37
2023-01-08,Himachal Pradesh,Pulses,Normal,0,37.34,21.56
2023-12-07,Uttar Pradesh,Fruits,Normal,0,10.65,13.75
2024-04-25,Sikkim,Vegetables,Normal,0,41.67,46.66
2026-03-21,Chhattisgarh,Vegetables,Cold,1,22.83,12.57
2025-10-07,Maharashtra,Vegetables,Normal,0,7.41,7.21
2025-04-09,Uttarakhand,Pulses,Open,0,8.83,4.55
2025-11-09,West Bengal,Fruits,Open,0,3.13,4.58
2023-02-08,Kerala,Pulses,Cold,1,23.66,6.23
2023-12-25,Karnataka,Vegetables,Open,0,15.65,20.71
2026-01-11,Rajasthan,Cereals,Cold,1,1.79,0.31
2026-03-02,Uttarakhand,Cereals,Open,0,13.86,5.52
2025-09-15,Rajasthan,Fruits,Normal,0,50.04,138.78
2024-08-30,Punjab,Pulses,Cold,1,15.38,2.96
2025-01-23,Arunachal Pradesh,Pulses,Normal,0,49.59,26.18
2026-05-15,Haryana,Fruits,Open,0,4.51,6.89
2026-04-29,Rajasthan,Fruits,Cold,1,26.68,31.82
2025-03-07,Madhya Pradesh,Vegetables,Normal,0,10.49,7.99
2024-06-17,Himachal Pradesh,Pulses,Normal,0,3.5,1.36
2025-01-17,Telangana,Vegetables,Normal,0,3.08,2.13
2026-09-28,Gujarat,Vegetables,Normal,0,21.97,22.7
2026-12-28,Chhattisgarh,Vegetables,Open,0,2.91,2.5
2024-05-26,Rajasthan,Vegetables,Normal,0,15.87,23.43
2023-10-01,Mizoram,Fruits,Cold,1,13.5,9.54
2023-08-04,Kerala,Cereals,Open,0,1.94,0.53
2025-04-14,Meghalaya,Fruits,Open,0,30.07,71.65
2023-08-22,Chhattisgarh,Pulses,Cold,1,19.84,4.85
2025-04-08,Punjab,Cereals,Open,0,6.54,2.19
2025-12-23,Assam,Pulses,Normal,0,19.51,9.79
2023-08-16,Manipur,Fruits,Normal,0,5.33,5.85
2025-03-06,Nagaland,Vegetables,Normal,0,23.6,23.65
2023-05-20,Uttar Pradesh,Fruits,Open,0,8.14,13.36
2024-10-06,Uttar Pradesh,Cereals,Normal,0,29.52,8.8
2024-08-18,Jharkhand,Pulses,Normal,0,89.42,46.93
2023-12-21,Madhya Pradesh,Cereals,Cold,1,2.36,0.31
2025-01-26,Himachal Pradesh,Fruits,Open,0,1.47,2.17
2025-10-09,Mizoram,Fruits,Open,0,10.57,19.47
2023-07-07,Andhra Pradesh,Pulses,Open,0,46.41,32.49
2025-11-14,Goa,Pulses,Open,0,8.93,5.08
2023-03-05,Arunachal Pradesh,Vegetables,Normal,0,4.16,3.22
2025-12-21,Uttar Pradesh,Fruits,Open,0,7.01,10.47
2023-06-08,Mizoram,Cereals,Open,0,8.45,3.36
2023-05-30,Tripura,Fruits,Cold,1,19.87,15.32
2023-07-14,Rajasthan,Vegetables,Normal,0,15.56,21.71
2026-06-24,Goa,Fruits,Cold,1,54.97,51.01
2024-01-22,Punjab,Vegetables,Cold,1,15.47,5.83
2025-07-18,Madhya Pradesh,Fruits,Cold,1,18.06,11.13
2024-11-25,Mizoram,Pulses,Cold,1,36.92,9.64
2023-03-03,Arunachal Pradesh,Fruits,Normal,0,1.75,1.62
2024-09-16,Uttarakhand,Fruits,Normal,0,3.75,3.67
2023-09-08,Tripura,Vegetables,Normal,0,3.51,2.42
2023-10-25,Mizoram,Vegetables,Open,0,3.78,3.74
2026-02-24,Madhya Pradesh,Pulses,Cold,1,1.84,0.32
2024-06-19,Madhya Pradesh,Pulses,Cold,1,19.62,4.25
2025-04-11,Maharashtra,Cereals,Normal,0,10.24,3.81
2023-01-31,Haryana,Vegetables,Normal,0,36.64,39.61
2025-09-26,Nagaland,Vegetables,Open,0,42.37,58.28
2024-12-21,Uttar Pradesh,Cereals,Normal,0,5.98,1.49
2023-01-02,Arunachal Pradesh,Vegetables,Cold,1,11.88,5.13
2026-12-29,Odisha,Vegetables,Open,0,14.3,23.82
2025-08-27,Goa,Vegetables,Normal,0,9.5,9.06
2024-10-22,Himachal Pradesh,Pulses,Cold,1,1.08,0.14
2026-12-30,Jharkhand,Vegetables,Open,0,16.44,23.53
2024-05-14,Tamil Nadu,Vegetables,Cold,1,42.74,25.18
2023-03-06,Uttarakhand,Cereals,Normal,0,8.87,2.49
2026-05-13,Bihar,Vegetables,Open,0,26.83,35.28
2025-08-30,Gujarat,Pulses,Cold,1,67.63,16.58
2025-02-28,Gujarat,Fruits,Open,0,5.64,9.7
2026-02-23,Maharashtra,Vegetables,Normal,0,25.81,27.75
2025-06-15,Haryana,Pulses,Open,0,5.06,2.9
2026-12-15,Gujarat,Fruits,Normal,0,5.0,5.27
2025-10-31,Mizoram,Vegetables,Open,0,2.73,3.02
2023-04-27,Odisha,Vegetables,Open,0,32.69,67.08
2023-08-09,West Bengal,Fruits,Cold,1,5.14,3.03
2025-08-28,Kerala,Vegetables,Cold,1,28.71,15.31
2025-03-20,Haryana,Fruits,Normal,0,8.4,9.56
2024-04-12,Arunachal Pradesh,Fruits,Normal,0,7.86,8.98
2024-05-03,Goa,Fruits,Open,0,7.47,11.36
2024-12-01,Jharkhand,Vegetables,Normal,0,9.89,8.33
2024-04-19,Odisha,Pulses,Open,0,18.22,14.71
2026-09-08,Nagaland,Vegetables,Open,0,6.59,7.71
2026-04-29,Punjab,Vegetables,Open,0,5.67,5.09
2026-02-24,Arunachal Pradesh,Pulses,Cold,1,5.88,1.07
2025-04-24,Maharashtra,Cereals,Cold,1,29.48,5.05
2026-10-27,Sikkim,Vegetables,Cold,1,11.88,4.56
2026-12-21,Meghalaya,Fruits,Cold,1,4.03,2.29
2023-03-14,Maharashtra,Vegetables,Normal,0,8.5,9.52
2023-11-04,Telangana,Pulses,Cold,1,25.83,6.54
2024-11-26,Arunachal Pradesh,Vegetables,Open,0,67.62,110.88
2023-01-15,Manipur,Cereals,Open,0,20.28,7.85
2026-07-09,Himachal Pradesh,Vegetables,Cold,1,5.07,1.89
2026-01-13,Assam,Vegetables,Cold,1,1.22,0.41
2024-11-28,Uttarakhand,Fruits,Cold,1,13.1,9.93
2025-11-23,West Bengal,Pulses,Normal,0,17.67,9.2
2024-04-09,Maharashtra,Fruits,Open,0,30.33,84.66
2025-11-12,Uttarakhand,Pulses,Normal,0,3.7,1.31
2023-01-13,Andhra Pradesh,Fruits,Cold,1,18.82,11.65
2025-07-08,Mizoram,Vegetables,Normal,0,40.67,42.14
2024-08-21,Himachal Pradesh,Pulses,Normal,0,20.52,10.9
2024-06-08,Punjab,Vegetables,Open,0,49.06,58.36
2023-04-18,Telangana,Cereals,Open,0,118.89,77.75
2025-05-03,Haryana,Cereals,Normal,0,14.43,4.48
2026-04-25,Arunachal Pradesh,Vegetables,Cold,1,64.17,37.45
2026-04-24,Odisha,Fruits,Normal,0,21.03,35.43
2024-11-19,Kerala,Cereals,Open,0,22.01,10.63
2025-12-02,Jharkhand,Vegetables,Open,0,17.39,21.89
2023-09-03,Meghalaya,Fruits,Cold,1,17.7,10.68
2023-03-25,Mizoram,Fruits,Normal,0,1.18,1.14
2024-09-08,Karnataka,Cereals,Open,0,1.72,0.49
2024-02-07,Karnataka,Fruits,Normal,0,30.83,44.41
2024-05-02,Madhya Pradesh,Vegetables,Cold,1,14.64,7.26
2026-07-31,Odisha,Vegetables,Normal,0,28.07,35.83
2024-07-16,Kerala,Pulses,Cold,1,4.17,0.84
2023-11-01,Haryana,Pulses,Cold,1,27.67,6.8
2025-03-04,Uttarakhand,Vegetables,Cold,1,25.58,13.48
2025-03-26,Telangana,Cereals,Cold,1,4.2,0.58
2025-06-23,Punjab,Pulses,Normal,0,16.96,5.81
2024-12-24,Maharashtra,Pulses,Normal,0,16.27,7.98
2025-06-18,Andhra Pradesh,Pulses,Normal,0,1.83,0.6
2023-02-06,Madhya Pradesh,Pulses,Cold,1,23.77,6.34
2025-04-04,Kerala,Cereals,Cold,1,33.41,6.46
2023-04-06,Mizoram,Fruits,Normal,0,3.85,4.55
2024-09-20,Kerala,Cereals,Normal,0,22.62,8.27
2023-12-20,Odisha,Cereals,Cold,1,2.5,0.33
2025-04-08,Karnataka,Pulses,Open,0,11.05,5.94
2025-08-23,West Bengal,Cereals,Cold,1,41.35,7.81
2023-01-08,Kerala,Pulses,Open,0,11.26,6.47
2026-04-19,Rajasthan,Fruits,Normal,0,4.46,8.36
2026-05-08,Karnataka,Fruits,Cold,1,3.82,1.85
2026-04-29,Maharashtra,Vegetables,Normal,0,2.33,1.9
2024-04-04,Jharkhand,Vegetables,Open,0,13.72,17.63
2024-05-15,Haryana,Vegetables,Open,0,5.43,6.33
2025-01-07,Tamil Nadu,Pulses,Cold,1,20.18,4.38
2024-05-21,Maharashtra,Cereals,Open,0,13.19,7.07
2025-11-07,Telangana,Pulses,Cold,1,55.76,16.57
2025-09-27,Rajasthan,Pulses,Cold,1,17.78,6.93
2026-08-19,Goa,Fruits,Open,0,56.43,132.67
2024-01-28,Arunachal Pradesh,Vegetables,Normal,0,19.04,20.06
2025-02-03,Maharashtra,Fruits,Cold,1,8.16,6.91
2026-03-31,Uttar Pradesh,Pulses,Normal,0,16.11,7.0
2024-04-19,Himachal Pradesh,Cereals,Open,0,6.21,2.35
2025-05-02,Jharkhand,Fruits,Open,0,18.36,39.17
2023-02-04,Arunachal Pradesh,Pulses,Open,0,16.33,8.88
2025-09-24,Uttarakhand,Fruits,Normal,0,4.23,5.04
2024-05-21,Manipur,Vegetables,Normal,0,4.19,2.74
2024-09-04,Nagaland,Vegetables,Cold,1,24.36,12.85
2026-12-14,Tamil Nadu,Pulses,Cold,1,2.3,0.36
2026-04-05,Kerala,Cereals,Cold,1,44.72,7.74
2024-02-27,Punjab,Fruits,Normal,0,9.23,10.59
2023-04-21,Chhattisgarh,Pulses,Open,0,16.52,9.68
2023-03-05,Uttarakhand,Cereals,Open,0,27.79,14.25
2024-12-14,Rajasthan,Cereals,Cold,1,4.62,0.78
2024-04-11,Manipur,Pulses,Open,0,0.67,0.25
2024-08-08,Uttarakhand,Pulses,Normal,0,35.18,16.14
2023-11-25,Himachal Pradesh,Cereals,Open,0,15.93,7.29
2025-04-01,Maharashtra,Pulses,Normal,0,7.13,2.95
2023-02-09,Tamil Nadu,Fruits,Normal,0,1.07,1.05
2026-02-05,Tamil Nadu,Pulses,Normal,0,1.48,0.41
2023-08-15,Rajasthan,Cereals,Cold,1,4.21,0.87
2025-01-03,Bihar,Vegetables,Normal,0,49.34,51.15
2024-07-16,Telangana,Cereals,Open,0,6.54,2.38
2023-12-29,Rajasthan,Pulses,Normal,0,5.29,3.48
2026-06-27,Kerala,Vegetables,Normal,0,7.2,5.79
2024-08-24,Maharashtra,Pulses,Open,0,11.28,7.82
2025-12-23,Madhya Pradesh,Pulses,Normal,0,3.8,1.51
2023-06-13,Manipur,Cereals,Normal,0,69.55,24.25
2023-05-15,Maharashtra,Cereals,Open,0,1.18,0.4
2024-12-24,Meghalaya,Pulses,Open,0,2.68,1.47
2024-03-14,Manipur,Fruits,Cold,1,19.5,15.14
2026-07-14,Tamil Nadu,Fruits,Cold,1,11.41,6.53
2024-04-10,Karnataka,Vegetables,Open,0,17.56,19.5
2026-10-31,Punjab,Fruits,Cold,1,11.11,5.83
2025-03-18,Tripura,Fruits,Open,0,40.94,101.9
2023-05-14,Kerala,Pulses,Cold,1,8.13,1.75
2023-12-02,Uttarakhand,Pulses,Normal,0,3.94,1.55
2023-01-07,Manipur,Pulses,Cold,1,4.11,0.82
2024-08-05,Tamil Nadu,Cereals,Normal,0,44.8,14.57
2026-11-24,Mizoram,Cereals,Cold,1,31.86,5.78
2026-03-17,Gujarat,Fruits,Cold,1,12.33,7.46
2025-03-08,Haryana,Cereals,Normal,0,1.55,0.35
2024-05-03,Nagaland,Cereals,Open,0,7.47,3.08
2025-06-11,Manipur,Vegetables,Open,0,8.11,8.31
2023-10-22,Sikkim,Pulses,Cold,1,41.92,12.34
2026-08-27,Uttarakhand,Pulses,Open,0,11.66,6.29
2024-10-13,Mizoram,Pulses,Open,0,33.94,21.53
2024-09-11,Mizoram,Fruits,Open,0,3.2,4.49
2026-07-11,Rajasthan,Fruits,Normal,0,10.22,16.99
2026-08-01,Uttarakhand,Fruits,Normal,0,63.91,100.66
2023-08-23,Karnataka,Cereals,Normal,0,98.49,38.14
2024-07-22,Uttar Pradesh,Pulses,Cold,1,15.21,3.04
2026-06-20,Arunachal Pradesh,Vegetables,Cold,1,5.4,2.1
2023-07-14,Andhra Pradesh,Cereals,Normal,0,35.59,10.42
2024-05-15,Rajasthan,Cereals,Cold,1,5.43,1.12
2024-10-30,Uttarakhand,Cereals,Cold,1,25.38,4.59
2023-02-17,Uttar Pradesh,Fruits,Cold,1,16.93,10.42
2026-10-03,Odisha,Fruits,Normal,0,0.84,0.89
2024-03-23,Rajasthan,Fruits,Cold,1,7.27,6.81
2023-02-25,Mizoram,Cereals,Cold,1,11.87,1.54
2024-10-21,Bihar,Cereals,Normal,0,1.95,0.41
2024-08-26,Tamil Nadu,Fruits,Cold,1,4.89,2.63
2025-03-06,Chhattisgarh,Fruits,Normal,0,54.26,97.99
2024-08-01,Sikkim,Cereals,Cold,1,6.59,0.76
2025-08-03,Tripura,Vegetables,Cold,1,5.42,2.35
2026-11-14,Nagaland,Vegetables,Normal,0,13.45,10.35
2026-05-30,Jharkhand,Vegetables,Cold,1,12.46,4.74
2025-05-02,Chhattisgarh,Cereals,Cold,1,43.89,7.18
2026-11-14,Chhattisgarh,Cereals,Normal,0,12.77,3.59
2024-05-13,Odisha,Cereals,Cold,1,40.93,8.97
2026-09-28,Haryana,Fruits,Open,0,3.55,5.86
2024-09-14,Telangana,Pulses,Normal,0,42.63,22.49
2026-07-30,Sikkim,Pulses,Open,0,12.97,7.32
2025-09-01,Sikkim,Vegetables,Open,0,3.21,3.5
2026-08-27,Manipur,Cereals,Open,0,19.56,8.94
2023-08-16,Uttar Pradesh,Pulses,Normal,0,3.93,1.4
2026-01-07,Arunachal Pradesh,Pulses,Normal,0,37.54,19.6
2023-05-25,Gujarat,Cereals,Normal,0,22.58,6.67
2023-01-01,Goa,Cereals,Normal,0,1.16,0.23
2025-09-22,Tamil Nadu,Pulses,Cold,1,31.82,6.84
2025-09-21,Punjab,Fruits,Normal,0,12.12,10.99
2025-02-23,Uttar Pradesh,Cereals,Normal,0,21.17,7.16
2025-05-06,Uttarakhand,Vegetables,Normal,0,27.81,28.6
2024-10-06,Uttar Pradesh,Pulses,Normal,0,2.67,0.99
2025-05-15,Tamil Nadu,Pulses,Normal,0,71.55,40.21
2024-06-17,Goa,Cereals,Open,0,49.98,27.03
2024-02-10,Bihar,Vegetables,Cold,1,25.12,12.82
2025-04-17,Tamil Nadu,Pulses,Open,0,4.67,2.62
2025-07-13,Uttar Pradesh,Vegetables,Cold,1,77.28,44.18
2023-09-21,Tamil Nadu,Cereals,Open,0,13.53,5.04
2023-12-21,Himachal Pradesh,Vegetables,Normal,0,15.55,13.75
2024-12-17,Tamil Nadu,Pulses,Normal,0,0.57,0.14
2025-03-15,Tamil Nadu,Cereals,Normal,0,3.82,0.8
2024-10-05,Mizoram,Fruits,Normal,0,21.52,27.76
2026-06-10,West Bengal,Pulses,Cold,1,21.66,4.67
2023-05-21,Goa,Cereals,Cold,1,15.39,2.22
2024-06-26,Tamil Nadu,Cereals,Cold,1,7.76,1.03
2025-11-05,Telangana,Vegetables,Normal,0,4.71,3.83
2023-07-14,Uttarakhand,Fruits,Cold,1,45.71,33.06
2025-03-28,Tamil Nadu,Cereals,Open,0,21.0,8.03
2023-12-22,Mizoram,Fruits,Normal,0,23.27,30.38
2023-05-27,Himachal Pradesh,Vegetables,Cold,1,33.05,17.88
2023-02-03,Odisha,Pulses,Open,0,31.01,28.5
2024-09-30,Karnataka,Pulses,Normal,0,10.01,4.48
2023-12-14,Manipur,Pulses,Open,0,5.78,3.4
2026-05-25,Tripura,Vegetables,Normal,0,9.18,8.03
2026-09-09,Goa,Vegetables,Cold,1,2.46,0.86
2026-11-11,Nagaland,Cereals,Normal,0,7.19,1.73
2023-10-09,Nagaland,Vegetables,Normal,0,44.92,50.77
2023-05-11,Manipur,Pulses,Normal,0,4.54,1.54
2026-05-28,Jharkhand,Vegetables,Cold,1,3.22,1.09
2025-06-09,Telangana,Fruits,Normal,0,104.57,214.47
2024-10-19,Sikkim,Fruits,Normal,0,5.3,6.87
2024-10-02,Telangana,Cereals,Cold,1,4.88,0.59
2023-11-18,Meghalaya,Vegetables,Cold,1,13.93,5.64
2023-11-25,Odisha,Pulses,Open,0,42.83,40.2
2024-01-29,Assam,Fruits,Cold,1,4.47,2.23
2024-12-12,Assam,Fruits,Open,0,4.81,8.03
2025-09-15,Nagaland,Vegetables,Open,0,9.9,12.33
2025-10-14,West Bengal,Fruits,Cold,1,27.5,18.18
2026-09-30,Assam,Cereals,Cold,1,39.24,7.75
2026-02-03,Jharkhand,Vegetables,Normal,0,16.89,16.97
2024-11-17,Karnataka,Cereals,Open,0,8.86,3.72
2026-10-27,Jharkhand,Pulses,Normal,0,6.38,2.89
2024-12-12,Kerala,Fruits,Normal,0,0.91,0.83
2023-12-05,Haryana,Vegetables,Cold,1,18.67,9.31
2023-01-23,Sikkim,Vegetables,Normal,0,11.14,9.56
2026-09-14,Maharashtra,Cereals,Cold,1,4.64,0.79
2024-05-13,Uttarakhand,Pulses,Cold,1,2.59,0.42
2026-01-24,West Bengal,Vegetables,Cold,1,26.66,11.43
2024-04-18,Assam,Pulses,Normal,0,12.08,5.22
2025-01-27,Odisha,Cereals,Normal,0,18.67,8.23
2023-11-09,Arunachal Pradesh,Vegetables,Open,0,5.65,6.14
2024-12-24,Karnataka,Pulses,Cold,1,13.91,3.44
2025-08-06,Gujarat,Pulses,Normal,0,5.99,2.27
2026-12-03,Assam,Fruits,Normal,0,16.87,20.69
2023-03-16,Uttar Pradesh,Pulses,Cold,1,48.07,12.64
2024-05-22,Odisha,Cereals,Normal,0,1.01,0.23
2025-03-13,Manipur,Pulses,Open,0,27.51,17.98
2023-10-29,Meghalaya,Vegetables,Open,0,72.84,103.33
2024-09-02,Odisha,Pulses,Cold,1,5.0,1.34
2025-08-28,Nagaland,Fruits,Normal,0,3.72,3.87
2024-08-17,Arunachal Pradesh,Pulses,Cold,1,51.5,12.09
2025-05-30,Rajasthan,Pulses,Normal,0,6.66,4.47
2024-06-18,Uttarakhand,Fruits,Cold,1,14.07,9.79
2025-09-29,Telangana,Pulses,Normal,0,27.23,14.19
2024-05-30,Bihar,Pulses,Cold,1,3.96,0.75
2024-06-04,Mizoram,Vegetables,Normal,0,32.75,33.02
2024-08-09,Meghalaya,Cereals,Normal,0,13.81,4.3
2025-10-30,Meghalaya,Fruits,Normal,0,6.98,9.54
2024-10-18,Karnataka,Fruits,Open,0,3.75,6.09
2026-05-15,Assam,Vegetables,Cold,1,4.16,1.52
2024-05-06,Odisha,Fruits,Normal,0,25.71,54.46
2026-09-14,Bihar,Cereals,Open,0,7.21,2.54
2023-04-22,Nagaland,Vegetables,Cold,1,2.74,0.95
2026-08-09,Tamil Nadu,Fruits,Cold,1,23.39,18.25
2025-12-25,Odisha,Pulses,Cold,1,3.42,0.73
2024-03-19,Odisha,Vegetables,Cold,1,13.37,8.2
2023-04-28,Bihar,Fruits,Cold,1,19.3,11.81
2025-01-12,Meghalaya,Pulses,Open,0,8.77,4.99
2024-09-04,Tripura,Cereals,Cold,1,54.96,10.51
2024-09-09,Odisha,Cereals,Cold,1,5.08,0.81
2024-07-22,Jharkhand,Vegetables,Open,0,10.32,10.84
2026-07-18,Uttar Pradesh,Cereals,Cold,1,5.07,0.66
2023-11-07,Uttar Pradesh,Cereals,Normal,0,1.22,0.28
2026-01-03,Gujarat,Cereals,Normal,0,19.95,6.86
2023-04-26,Rajasthan,Cereals,Open,0,6.32,3.01
2025-04-14,Meghalaya,Cereals,Open,0,86.58,45.14
2023-02-21,Uttarakhand,Cereals,Open,0,1.88,0.54
2024-03-31,Madhya Pradesh,Pulses,Normal,0,14.52,6.22
2026-11-22,West Bengal,Cereals,Normal,0,35.72,10.57
2026-06-10,Mizoram,Pulses,Normal,0,60.82,36.7
2025-04-07,Telangana,Fruits,Normal,0,24.11,35.72
2023-10-23,Assam,Pulses,Normal,0,6.41,2.29
2026-05-28,Kerala,Fruits,Normal,0,25.01,35.08
2024-08-30,Madhya Pradesh,Vegetables,Open,0,20.53,26.27
2025-12-21,Manipur,Fruits,Cold,1,1.21,0.51
2023-09-10,Uttarakhand,Fruits,Cold,1,74.58,61.99
2024-09-20,Kerala,Cereals,Normal,0,6.57,1.9
2026-12-27,Meghalaya,Cereals,Normal,0,16.54,5.75
2024-05-21,Uttarakhand,Vegetables,Normal,0,13.19,11.9
2023-11-04,Jharkhand,Pulses,Normal,0,94.14,57.79
2024-04-20,Himachal Pradesh,Pulses,Open,0,16.26,10.86
2024-03-03,Karnataka,Cereals,Cold,1,3.34,0.41
2025-03-13,Karnataka,Cereals,Cold,1,20.78,3.34
2026-10-14,Meghalaya,Vegetables,Normal,0,4.93,3.38
2024-02-04,Jharkhand,Cereals,Normal,0,37.61,11.29
2025-07-10,Meghalaya,Fruits,Normal,0,12.12,18.18
2026-03-29,Rajasthan,Fruits,Cold,1,5.58,4.66
2023-12-07,Nagaland,Cereals,Open,0,62.94,29.48
2026-09-30,Telangana,Vegetables,Normal,0,14.82,14.88
2023-08-17,Meghalaya,Fruits,Open,0,3.98,5.28
2025-02-18,Himachal Pradesh,Fruits,Open,0,17.52,36.21
2025-08-17,Rajasthan,Fruits,Normal,0,4.47,7.28
2024-08-06,Telangana,Pulses,Cold,1,6.63,1.24
2025-06-08,Gujarat,Cereals,Normal,0,7.72,1.95
2026-01-14,Andhra Pradesh,Vegetables,Cold,1,79.14,50.14
2023-07-29,Andhra Pradesh,Fruits,Cold,1,13.09,9.42
2024-01-06,Madhya Pradesh,Cereals,Normal,0,3.33,0.84
2023-07-07,Punjab,Cereals,Open,0,2.01,0.48
2023-01-14,Tamil Nadu,Fruits,Cold,1,37.5,32.19
2026-08-16,Madhya Pradesh,Vegetables,Normal,0,30.12,31.8
2023-11-19,Goa,Fruits,Normal,0,4.89,5.02
2024-01-23,Jharkhand,Fruits,Cold,1,4.8,2.7
2023-10-22,Andhra Pradesh,Pulses,Open,0,19.08,11.77
2023-05-17,Punjab,Fruits,Normal,0,28.63,36.72
2026-11-23,Sikkim,Cereals,Open,0,19.85,8.15
2023-03-19,Tamil Nadu,Vegetables,Open,0,6.62,7.3
2026-12-13,Meghalaya,Vegetables,Cold,1,3.96,1.54
2025-03-31,Punjab,Vegetables,Open,0,19.05,18.87
2023-01-24,Andhra Pradesh,Cereals,Cold,1,6.63,0.77
2026-02-19,Goa,Pulses,Open,0,29.57,23.54
2024-11-21,West Bengal,Fruits,Cold,1,6.93,3.75
2025-12-18,Andhra Pradesh,Fruits,Normal,0,10.34,12.49
2023-04-19,Andhra Pradesh,Pulses,Normal,0,0.8,0.25
2025-10-10,Andhra Pradesh,Fruits,Cold,1,1.22,0.59
2025-07-05,Goa,Cereals,Open,0,5.74,2.09
2023-07-30,Himachal Pradesh,Fruits,Normal,0,73.08,118.53
2023-11-12,Kerala,Fruits,Normal,0,7.66,7.96
2026-05-10,Odisha,Vegetables,Cold,1,5.76,2.66
2026-05-18,Nagaland,Pulses,Open,0,31.99,19.44
2024-02-25,Punjab,Fruits,Normal,0,3.29,3.1
2024-11-11,Telangana,Fruits,Normal,0,6.49,8.16
2026-05-24,Meghalaya,Pulses,Cold,1,1.47,0.21
2026-01-20,Tamil Nadu,Pulses,Open,0,3.42,1.75
2025-01-02,Sikkim,Cereals,Open,0,49.71,22.57
2025-10-22,Goa,Vegetables,Open,0,1.39,1.24
2025-09-23,Jharkhand,Pulses,Open,0,6.36,3.82
2024-06-24,Himachal Pradesh,Pulses,Open,0,14.58,9.14
2023-09-07,Nagaland,Cereals,Open,0,11.54,4.73
2024-06-08,Andhra Pradesh,Fruits,Cold,1,59.99,42.6
2023-01-13,Rajasthan,Pulses,Cold,1,5.44,1.37
2026-06-28,Jharkhand,Fruits,Open,0,6.0,8.98
2023-12-03,Nagaland,Cereals,Cold,1,3.63,0.49
2025-04-13,Tamil Nadu,Vegetables,Normal,0,11.11,10.61
2024-06-24,Haryana,Vegetables,Cold,1,16.32,7.12
2026-02-20,Gujarat,Cereals,Normal,0,24.88,8.1
2023-11-29,Himachal Pradesh,Fruits,Normal,0,26.95,40.25
2024-10-27,Nagaland,Cereals,Normal,0,20.87,7.47
2024-05-03,Uttarakhand,Fruits,Cold,1,3.39,2.08
2026-08-19,Tripura,Cereals,Cold,1,6.66,0.96
2026-02-02,Tamil Nadu,Vegetables,Cold,1,11.13,4.52
2025-10-09,Kerala,Fruits,Normal,0,38.8,60.88
2023-07-16,Andhra Pradesh,Fruits,Cold,1,2.63,1.34
2024-04-17,Arunachal Pradesh,Pulses,Open,0,4.41,2.35
2024-11-05,Tripura,Fruits,Normal,0,5.71,5.94
2026-07-09,Tamil Nadu,Cereals,Normal,0,20.9,5.67
2026-06-30,Tamil Nadu,Pulses,Cold,1,23.59,5.88
2026-03-13,Manipur,Cereals,Normal,0,9.68,3.09
2024-11-27,West Bengal,Vegetables,Open,0,10.01,10.72
2024-04-04,Assam,Vegetables,Open,0,0.93,0.87
2023-01-28,Maharashtra,Cereals,Cold,1,28.63,6.03
2026-07-18,Meghalaya,Cereals,Open,0,3.0,1.0
2023-03-15,Sikkim,Cereals,Normal,0,13.05,3.78
2026-09-26,Tripura,Fruits,Normal,0,39.99,61.04
2023-11-15,Sikkim,Vegetables,Cold,1,13.2,6.12
2024-09-27,Himachal Pradesh,Cereals,Cold,1,6.58,0.75
2026-04-03,Bihar,Vegetables,Cold,1,13.4,6.47
2026-05-14,Sikkim,Pulses,Normal,0,51.71,27.47
2024-11-06,Haryana,Cereals,Normal,0,11.31,3.04
2025-12-24,Kerala,Vegetables,Open,0,13.97,18.95
2026-02-10,Tamil Nadu,Fruits,Open,0,7.19,12.86
2023-06-27,Nagaland,Cereals,Normal,0,31.78,11.25
2023-06-25,Assam,Pulses,Open,0,5.97,3.74
2025-11-25,Karnataka,Cereals,Cold,1,5.59,0.83
2024-03-14,Uttarakhand,Cereals,Normal,0,8.76,2.12
2025-07-15,Chhattisgarh,Vegetables,Cold,1,3.5,1.22
2023-04-14,Assam,Cereals,Open,0,31.68,15.96
2026-07-14,Himachal Pradesh,Vegetables,Normal,0,12.33,11.39
2023-07-30,Odisha,Vegetables,Normal,0,11.24,14.12
2024-09-11,Kerala,Vegetables,Normal,0,13.89,11.79
2024-06-07,Rajasthan,Pulses,Open,0,21.69,22.31
2026-04-28,Madhya Pradesh,Vegetables,Normal,0,90.45,112.88
2025-11-08,Sikkim,Pulses,Open,0,3.54,1.87
2024-06-27,Karnataka,Cereals,Open,0,7.85,3.43
2024-11-18,Kerala,Fruits,Cold,1,3.45,2.06
