State,Crop,Date,Rainfall,Production_MT,ProductionRisk
Haryana,Pulses,2026-05-07,650,43.70092591722623,56.29907408277377
Chhattisgarh,Vegetables,2025-12-05,1300,51.99390605951999,48.00609394048001
Madhya Pradesh,Cereals,2023-11-24,1000,84.77773226022948,15.222267739770516
Odisha,Pulses,2026-12-14,1500,23.532358252243927,76.46764174775608
Jharkhand,Vegetables,2023-02-11,1400,37.04748235693748,62.95251764306252
Kerala,Vegetables,2025-01-20,3000,0.13497062349543748,99.86502937650457
Himachal Pradesh,Vegetables,2025-05-21,1600,34.848840220677545,65.15115977932246
Tamil Nadu,Cereals,2026-02-13,1000,82.94889929637252,17.051100703627483
Nagaland,Pulses,2023-06-01,2100,4.80599974500159,95.19400025499841
Meghalaya,Pulses,2024-09-07,2600,0.6575408025100267,99.34245919748997
Mizoram,Fruits,2026-05-11,2400,2.1245363482430966,97.8754636517569
Maharashtra,Pulses,2023-03-28,900,52.65239006590368,47.34760993409632
Andhra Pradesh,Vegetables,2023-12-16,1000,71.76602013609931,28.233979863900686
Maharashtra,Vegetables,2023-11-08,900,72.77733060813418,27.22266939186582
Telangana,Fruits,2026-02-03,900,65.75418136650228,34.24581863349772
Mizoram,Cereals,2024-01-27,2400,2.9549550700720126,97.04504492992798
Tripura,Vegetables,2023-10-15,2300,3.7170404484876065,96.28295955151239
Goa,Fruits,2025-12-02,3000,0.11781591447081625,99.88218408552919
Rajasthan,Fruits,2026-08-13,300,22.870135036389822,77.12986496361017
Bihar,Pulses,2024-03-10,1100,34.60108784066367,65.39891215933633
Tamil Nadu,Vegetables,2026-12-26,1000,73.71366427915618,26.286335720843823
Bihar,Vegetables,2026-02-01,1100,50.266045145639616,49.733954854360384
Chhattisgarh,Pulses,2024-05-29,1300,37.593730008401906,62.406269991598094
Madhya Pradesh,Pulses,2023-01-16,1000,49.41761230500279,50.58238769499721
Bihar,Pulses,2023-04-28,1100,41.757117062106914,58.242882937893086
Telangana,Vegetables,2025-03-18,900,76.92313030731452,23.076869692685477
Assam,Pulses,2024-06-25,2000,6.679119406371751,93.32088059362825
Andhra Pradesh,Fruits,2025-08-19,1000,56.45736923848646,43.54263076151354
Himachal Pradesh,Fruits,2024-07-08,1600,28.056462896100594,71.9435371038994
Goa,Vegetables,2025-09-09,3000,0.13818342845761,99.86181657154239
Madhya Pradesh,Cereals,2025-07-30,1000,82.87163162513278,17.12836837486722
Mizoram,Fruits,2025-08-21,2400,1.8070102118931644,98.19298978810684
Sikkim,Fruits,2023-05-01,1800,13.75361692439696,86.24638307560303
Arunachal Pradesh,Pulses,2023-08-17,2800,0.20958438786332959,99.79041561213667
Arunachal Pradesh,Vegetables,2024-11-15,2800,0.3289556478484361,99.67104435215157
Chhattisgarh,Fruits,2024-10-12,1300,43.80377974642457,56.19622025357543
Andhra Pradesh,Vegetables,2023-01-02,1000,62.82540011365132,37.17459988634868
Andhra Pradesh,Vegetables,2023-02-26,1000,59.7464558900716,40.2535441099284
Tamil Nadu,Fruits,2026-12-21,1000,49.143583165739514,50.856416834260486
Tripura,Fruits,2026-10-12,2300,3.3182495391486797,96.68175046085132
Madhya Pradesh,Pulses,2023-01-07,1000,49.394420135323166,50.605579864676834
Mizoram,Fruits,2023-03-22,2400,1.7534510567082842,98.24654894329171
Uttarakhand,Fruits,2024-10-28,1500,28.967917654382475,71.03208234561752
Rajasthan,Fruits,2025-08-22,300,26.462043656212458,73.53795634378754
Himachal Pradesh,Cereals,2024-11-09,1600,33.49776586405223,66.50223413594777
Chhattisgarh,Vegetables,2024-01-07,1300,48.89488575844662,51.10511424155338
Meghalaya,Cereals,2024-11-26,2600,1.357164033147653,98.64283596685235
Meghalaya,Fruits,2023-11-07,2600,0.8566793980918738,99.14332060190813
Jharkhand,Pulses,2026-08-05,1400,33.6234844675696,66.3765155324304
Rajasthan,Cereals,2024-07-23,300,31.52722383309372,68.47277616690627
Uttar Pradesh,Pulses,2025-04-25,900,35.75093052391647,64.24906947608352
Meghalaya,Fruits,2026-11-21,2600,0.7809639731006436,99.21903602689936
Meghalaya,Vegetables,2024-05-04,2600,1.1255402223633297,98.87445977763667
Rajasthan,Vegetables,2023-09-21,300,24.394244618955977,75.60575538104402
Meghalaya,Vegetables,2024-07-26,2600,0.8915326989832674,99.10846730101673
Haryana,Pulses,2025-01-07,650,46.05681017248292,53.94318982751708
Punjab,Cereals,2025-12-24,650,82.84859004672604,17.151409953273955
Kerala,Pulses,2024-04-26,3000,0.10648888070482966,99.89351111929517
Haryana,Pulses,2026-05-24,650,53.33387450267409,46.66612549732591
Mizoram,Pulses,2026-07-09,2400,1.9174095244269533,98.08259047557304
Arunachal Pradesh,Fruits,2023-12-21,2800,0.3104027703714918,99.6895972296285
Madhya Pradesh,Fruits,2026-01-15,1000,50.43191936717279,49.56808063282721
Assam,Fruits,2025-03-30,2000,9.930170829603016,90.06982917039699
Jharkhand,Cereals,2025-07-09,1400,43.54617695180919,56.45382304819081
Assam,Vegetables,2024-05-25,2000,10.028167095983376,89.97183290401662
Goa,Pulses,2024-06-29,3000,0.10782538024068118,99.89217461975932
Manipur,Cereals,2023-12-06,2200,7.0947561527893654,92.90524384721064
Assam,Cereals,2026-12-05,2000,12.368779862089891,87.6312201379101
Madhya Pradesh,Fruits,2026-10-03,1000,56.31611540904355,43.68388459095645
Manipur,Cereals,2023-12-16,2200,6.307622340188828,93.69237765981117
Uttarakhand,Pulses,2023-09-23,1500,24.469822232979247,75.53017776702075
Kerala,Pulses,2024-09-06,3000,0.09897321658114402,99.90102678341886
Sikkim,Pulses,2023-07-21,1800,15.58103391948841,84.4189660805116
Madhya Pradesh,Fruits,2024-11-12,1000,59.1837530455191,40.8162469544809
Telangana,Vegetables,2026-10-31,900,69.0041146029071,30.995885397092906
Manipur,Pulses,2026-11-15,2200,4.438873433815145,95.56112656618485
Tamil Nadu,Pulses,2023-08-21,1000,43.9698314215115,56.0301685784885
Kerala,Cereals,2024-07-05,3000,0.16250167689872602,99.83749832310127
Rajasthan,Vegetables,2026-01-12,300,28.921644433914537,71.07835556608546
Uttarakhand,Pulses,2026-06-13,1500,27.371425185151764,72.62857481484824
Sikkim,Cereals,2025-08-21,1800,24.825010611674955,75.17498938832505
Arunachal Pradesh,Vegetables,2023-11-26,2800,0.35649939083492294,99.64350060916507
Uttarakhand,Vegetables,2023-07-20,1500,39.89930315736004,60.10069684263996
Mizoram,Vegetables,2025-03-24,2400,2.4525341661596314,97.54746583384036
Himachal Pradesh,Cereals,2024-11-09,1600,35.890914123478254,64.10908587652175
Gujarat,Fruits,2025-04-07,800,53.38531045378812,46.61468954621188
Arunachal Pradesh,Fruits,2026-06-19,2800,0.28114389177163146,99.71885610822837
Telangana,Pulses,2025-02-12,900,55.04572742269201,44.95427257730799
Madhya Pradesh,Pulses,2024-04-06,1000,49.11823277445383,50.88176722554617
Goa,Fruits,2024-05-26,3000,0.11546148008506642,99.88453851991494
Gujarat,Pulses,2026-12-13,800,45.38533588374037,54.61466411625963
Punjab,Vegetables,2026-06-10,650,64.3249854958348,35.675014504165205
Mizoram,Cereals,2026-12-25,2400,2.703928404777129,97.29607159522287
Sikkim,Cereals,2026-08-18,1800,25.56550696375488,74.43449303624512
Manipur,Fruits,2024-08-18,2200,3.8743739866750047,96.12562601332499
Kerala,Pulses,2023-03-03,3000,0.10593662235639169,99.8940633776436
Goa,Fruits,2023-04-29,3000,0.10558234429674736,99.89441765570325
Odisha,Pulses,2024-04-29,1500,24.989639184218838,75.01036081578115
Uttarakhand,Fruits,2023-02-02,1500,28.867800891939385,71.13219910806062
Karnataka,Vegetables,2026-04-14,950,74.42787012044346,25.57212987955654
Chhattisgarh,Fruits,2026-12-12,1300,36.30955634168891,63.69044365831109
Uttar Pradesh,Fruits,2025-01-30,900,53.283564126117625,46.716435873882375
Kerala,Pulses,2026-03-06,3000,0.1056055333461462,99.89439446665385
Uttarakhand,Pulses,2023-06-13,1500,25.724037320739953,74.27596267926005
Uttarakhand,Fruits,2024-09-03,1500,34.83257452207904,65.16742547792096
Gujarat,Fruits,2025-11-30,800,54.19630629585577,45.80369370414423
Kerala,Fruits,2026-09-10,3000,0.11915760943871587,99.88084239056128
Arunachal Pradesh,Cereals,2023-11-12,2800,0.3499118966836808,99.65008810331632
Gujarat,Fruits,2026-04-01,800,59.61483018634674,40.38516981365326
Odisha,Fruits,2024-02-16,1500,30.020604707722033,69.97939529227797
Himachal Pradesh,Cereals,2026-01-01,1600,38.43888419823413,61.56111580176587
Haryana,Pulses,2025-03-21,650,45.916261778585294,54.083738221414706
West Bengal,Fruits,2023-09-15,1600,25.24113865178696,74.75886134821303
Uttarakhand,Fruits,2024-01-04,1500,31.138908795671853,68.86109120432815
Mizoram,Fruits,2025-12-05,2400,1.80982373995534,98.19017626004467
Rajasthan,Pulses,2024-01-16,300,18.580463875561414,81.4195361244386
Kerala,Cereals,2023-09-22,3000,0.19292765659233702,99.80707234340767
Karnataka,Pulses,2024-09-04,950,41.32546711455948,58.67453288544052
Maharashtra,Pulses,2025-12-18,900,44.92013759317282,55.07986240682718
West Bengal,Vegetables,2023-07-24,1600,34.801979365931366,65.19802063406863
Tamil Nadu,Fruits,2023-04-15,1000,61.3458121733122,38.6541878266878
Sikkim,Cereals,2025-07-29,1800,23.400017770701677,76.59998222929832
Sikkim,Cereals,2024-11-02,1800,21.09318420355558,78.90681579644442
Odisha,Fruits,2023-03-02,1500,27.104129853154358,72.89587014684564
Chhattisgarh,Fruits,2026-10-06,1300,45.55357580050652,54.44642419949348
Uttarakhand,Fruits,2024-02-18,1500,28.65234491608975,71.34765508391025
Jharkhand,Fruits,2025-12-02,1400,29.906964145186617,70.09303585481338
Uttar Pradesh,Cereals,2024-10-12,900,79.37150610041553,20.62849389958447
Uttar Pradesh,Fruits,2024-09-29,900,49.817231719804646,50.182768280195354
Telangana,Cereals,2025-02-13,900,79.67443570183491,20.32556429816509
Himachal Pradesh,Fruits,2025-07-30,1600,23.3871579729134,76.6128420270866
Bihar,Pulses,2026-03-24,1100,41.45986466842053,58.54013533157947
Meghalaya,Cereals,2026-07-03,2600,1.3691308554043284,98.63086914459568
Haryana,Fruits,2023-10-08,650,51.10036498328681,48.89963501671319
Andhra Pradesh,Vegetables,2026-03-16,1000,58.310510642422486,41.689489357577514
Odisha,Fruits,2023-06-23,1500,26.26361968910786,73.73638031089214
Manipur,Cereals,2023-01-05,2200,6.286557873919224,93.71344212608078
West Bengal,Pulses,2026-03-16,1600,25.733870239905034,74.26612976009497
Madhya Pradesh,Vegetables,2024-01-15,1000,68.88162125428572,31.11837874571428
Telangana,Pulses,2024-12-11,900,56.17264227765902,43.82735772234098
Odisha,Vegetables,2026-01-19,1500,33.15852861380612,66.84147138619389
Uttarakhand,Pulses,2026-05-07,1500,25.042511410975628,74.95748858902436
Maharashtra,Pulses,2024-03-22,900,57.04688525049242,42.95311474950758
Arunachal Pradesh,Cereals,2023-12-29,2800,0.4157989655366821,99.58420103446332
Himachal Pradesh,Cereals,2025-04-15,1600,37.4626035117508,62.5373964882492
Tripura,Pulses,2025-11-14,2300,2.502706569088057,97.49729343091194
Sikkim,Fruits,2026-04-04,1800,15.105866570757879,84.89413342924212
Karnataka,Cereals,2026-06-29,950,67.86513655107039,32.13486344892961
Jharkhand,Fruits,2026-10-14,1400,34.999273158108494,65.0007268418915
Kerala,Vegetables,2024-01-06,3000,0.15091618866778858,99.8490838113322
Jharkhand,Vegetables,2026-03-23,1400,37.275955625092855,62.724044374907145
Punjab,Fruits,2024-01-18,650,49.26190457327157,50.73809542672843
West Bengal,Pulses,2026-08-17,1600,21.675463431341072,78.32453656865893
Telangana,Pulses,2023-10-13,900,45.66608791431942,54.33391208568058
Nagaland,Fruits,2024-07-24,2100,5.690237823778738,94.30976217622126
Tripura,Cereals,2024-08-15,2300,5.038406952160364,94.96159304783964
Karnataka,Vegetables,2025-07-08,950,75.71899967181,24.281000328190004
Meghalaya,Fruits,2026-09-27,2600,0.7565482653037278,99.24345173469628
Goa,Vegetables,2026-12-16,3000,0.15533706875551015,99.84466293124449
Nagaland,Pulses,2025-02-25,2100,5.62964613745505,94.37035386254495
Chhattisgarh,Cereals,2024-08-30,1300,51.94664249960845,48.05335750039155
Uttarakhand,Fruits,2024-06-05,1500,32.099067566650994,67.900932433349
Manipur,Cereals,2025-10-11,2200,5.595646107037391,94.4043538929626
Tamil Nadu,Cereals,2023-01-29,1000,69.22208771542702,30.777912284572977
Arunachal Pradesh,Cereals,2026-01-20,2800,0.36707935876404957,99.63292064123596
Rajasthan,Fruits,2025-05-24,300,22.882726260186733,77.11727373981327
Assam,Cereals,2024-08-27,2000,11.519619056810408,88.48038094318959
Tripura,Fruits,2025-10-26,2300,3.2224065117558163,96.77759348824418
Mizoram,Vegetables,2025-08-02,2400,2.1785432251873957,97.8214567748126
Sikkim,Fruits,2023-12-11,1800,14.937003106252972,85.06299689374703
Meghalaya,Pulses,2024-03-31,2600,0.6991864818202886,99.30081351817971
Tripura,Vegetables,2025-03-22,2300,3.554227023206639,96.44577297679336
Arunachal Pradesh,Cereals,2024-07-12,2800,0.441662682080547,99.55833731791945
Goa,Vegetables,2026-01-18,3000,0.15142964621354246,99.84857035378646
Arunachal Pradesh,Pulses,2025-02-22,2800,0.2035379503247366,99.79646204967527
Assam,Fruits,2023-08-19,2000,8.883136516757148,91.11686348324285
Manipur,Fruits,2026-12-08,2200,4.083595042571132,95.91640495742887
Arunachal Pradesh,Cereals,2024-05-30,2800,0.39166343484247196,99.60833656515753
Mizoram,Fruits,2026-08-15,2400,2.1424400070684015,97.8575599929316
Chhattisgarh,Cereals,2024-02-12,1300,55.109331515163895,44.890668484836105
Himachal Pradesh,Pulses,2025-05-09,1600,24.52997710950741,75.47002289049259
Karnataka,Cereals,2023-11-25,950,79.4877430269623,20.512256973037694
West Bengal,Cereals,2025-08-12,1600,43.41807471512482,56.58192528487518
Rajasthan,Cereals,2026-01-23,300,30.048510705112882,69.95148929488712
Tripura,Pulses,2023-09-30,2300,2.638121177161746,97.36187882283825
West Bengal,Vegetables,2023-06-01,1600,30.567256674489876,69.43274332551013
Goa,Fruits,2025-05-29,3000,0.10743502817613892,99.89256497182386
Gujarat,Vegetables,2026-05-04,800,60.78124162148345,39.21875837851655
Bihar,Cereals,2023-03-22,1100,70.47815142609524,29.521848573904762
Chhattisgarh,Cereals,2024-07-12,1300,60.836860524364965,39.163139475635035
Meghalaya,Cereals,2024-11-21,2600,1.1333915205539815,98.86660847944601
Punjab,Fruits,2026-10-23,650,65.05067852900204,34.94932147099796
Odisha,Pulses,2023-05-26,1500,23.382948227540844,76.61705177245915
Karnataka,Cereals,2025-11-23,950,69.94507179684689,30.05492820315311
Haryana,Cereals,2024-09-26,650,78.2445836201807,21.755416379819295
Bihar,Cereals,2026-05-14,1100,60.66884820680257,39.33115179319743
Kerala,Cereals,2026-06-17,3000,0.18388416418628026,99.81611583581372
Gujarat,Cereals,2025-03-07,800,81.49514015667353,18.50485984332647
Karnataka,Cereals,2026-12-18,950,76.41663597859869,23.58336402140131
Assam,Vegetables,2026-05-03,2000,9.876933563393955,90.12306643660605
Meghalaya,Vegetables,2026-04-13,2600,1.0694491545841525,98.93055084541585
Uttarakhand,Cereals,2024-03-12,1500,49.6376066122263,50.3623933877737
Tamil Nadu,Vegetables,2024-04-20,1000,73.85454832128734,26.14545167871266
Goa,Cereals,2025-03-20,3000,0.15799594938246472,99.84200405061753
Gujarat,Fruits,2024-04-30,800,50.86833521399096,49.13166478600904
Assam,Cereals,2025-06-02,2000,12.600393822386934,87.39960617761307
Punjab,Fruits,2025-04-06,650,57.40462720285961,42.59537279714039
Tamil Nadu,Vegetables,2026-02-18,1000,59.97912727319001,40.02087272680999
Telangana,Pulses,2024-05-13,900,56.06159553139461,43.93840446860539
Telangana,Vegetables,2023-12-06,900,78.10369910884317,21.896300891156827
Tamil Nadu,Pulses,2024-05-13,1000,42.915870860530845,57.084129139469155
Assam,Fruits,2026-11-23,2000,9.165298180175856,90.83470181982415
Karnataka,Pulses,2024-07-28,950,41.383034259348285,58.616965740651715
Madhya Pradesh,Cereals,2024-12-14,1000,73.47796943626787,26.52203056373213
Bihar,Vegetables,2024-07-11,1100,50.053591441461215,49.946408558538785
Madhya Pradesh,Vegetables,2023-05-19,1000,65.90595969194142,34.09404030805858
Haryana,Fruits,2023-08-04,650,58.35667279512859,41.64332720487141
West Bengal,Fruits,2023-08-28,1600,25.72752430098397,74.27247569901603
Tamil Nadu,Cereals,2026-06-14,1000,70.04795611902419,29.952043880975808
Bihar,Pulses,2023-01-20,1100,40.13300999834112,59.86699000165888
Madhya Pradesh,Vegetables,2024-07-24,1000,68.64941099342218,31.35058900657782
Assam,Pulses,2025-04-16,2000,8.958624658529368,91.04137534147063
Bihar,Vegetables,2024-11-18,1100,58.03855313243094,41.96144686756906
Gujarat,Cereals,2024-10-25,800,80.41267610171106,19.587323898288943
Andhra Pradesh,Fruits,2023-04-06,1000,46.0230055809216,53.9769944190784
Uttar Pradesh,Cereals,2023-04-28,900,63.10286100975713,36.89713899024287
Kerala,Vegetables,2024-06-26,3000,0.12489434015739466,99.8751056598426
Nagaland,Vegetables,2026-09-22,2100,6.631254868932965,93.36874513106703
Tamil Nadu,Vegetables,2025-12-25,1000,60.147251199975194,39.852748800024806
Himachal Pradesh,Vegetables,2025-08-28,1600,37.5613991571838,62.4386008428162
Tamil Nadu,Fruits,2026-11-08,1000,60.82522651219673,39.17477348780327
Himachal Pradesh,Vegetables,2025-11-18,1600,35.39991391944819,64.60008608055182
West Bengal,Fruits,2026-09-16,1600,30.17547849137576,69.82452150862424
Meghalaya,Fruits,2025-02-24,2600,0.822568525761846,99.17743147423815
Uttarakhand,Pulses,2023-03-06,1500,29.652667772906398,70.3473322270936
Madhya Pradesh,Fruits,2025-02-21,1000,49.35213089799451,50.64786910200549
Gujarat,Pulses,2026-10-22,800,49.12671985857434,50.87328014142566
Punjab,Cereals,2026-11-01,650,75.39682078510177,24.603179214898233
Meghalaya,Pulses,2023-02-23,2600,0.6530409470471442,99.34695905295285
West Bengal,Vegetables,2023-12-22,1600,37.070127354231914,62.929872645768086
Telangana,Fruits,2023-10-24,900,65.87126598065959,34.12873401934041
Chhattisgarh,Fruits,2026-07-10,1300,41.50316806771052,58.49683193228948
Meghalaya,Cereals,2024-02-06,2600,1.2553973422899192,98.74460265771008
Karnataka,Pulses,2024-01-24,950,52.08469304203559,47.91530695796441
Sikkim,Cereals,2023-11-24,1800,24.233131141649633,75.76686885835036
Arunachal Pradesh,Vegetables,2024-03-25,2800,0.33302267804455243,99.66697732195544
Rajasthan,Vegetables,2024-11-28,300,30.908624483810982,69.09137551618902
Andhra Pradesh,Pulses,2023-04-30,1000,42.34744372969414,57.65255627030586
Madhya Pradesh,Cereals,2025-11-02,1000,73.73202508546925,26.267974914530754
Tripura,Fruits,2023-09-10,2300,3.5559775254026014,96.4440224745974
Andhra Pradesh,Cereals,2024-07-05,1000,84.90964914703797,15.090350852962032
Karnataka,Cereals,2023-06-17,950,77.26266265085403,22.737337349145974
Bihar,Pulses,2023-09-26,1100,38.57000180933866,61.42999819066134
Goa,Pulses,2024-06-13,3000,0.09740184570339544,99.9025981542966
Manipur,Pulses,2025-11-16,2200,4.12888627671778,95.87111372328222
Punjab,Fruits,2023-07-24,650,65.53761238215742,34.46238761784258
Manipur,Cereals,2026-06-09,2200,6.802995342484591,93.19700465751541
Assam,Cereals,2023-08-07,2000,11.53480579749775,88.46519420250225
West Bengal,Vegetables,2025-05-31,1600,30.265438568717062,69.73456143128294
Mizoram,Cereals,2024-10-19,2400,2.77454329126558,97.22545670873441
Karnataka,Pulses,2024-05-31,950,49.728874868108626,50.271125131891374
Chhattisgarh,Pulses,2023-12-03,1300,34.87303831906488,65.12696168093512
Himachal Pradesh,Vegetables,2024-12-06,1600,34.27801033045606,65.72198966954394
Sikkim,Fruits,2024-11-07,1800,17.717868760553507,82.2821312394465
Karnataka,Pulses,2026-01-24,950,43.93024548567361,56.06975451432639
Rajasthan,Cereals,2026-07-04,300,32.11484533344307,67.88515466655693
Goa,Fruits,2026-11-27,3000,0.11325639454611293,99.88674360545389
Tripura,Fruits,2025-04-06,2300,2.69385583907525,97.30614416092475
Punjab,Vegetables,2026-08-07,650,64.39097165603731,35.60902834396269
Nagaland,Cereals,2025-06-27,2100,8.429516034571325,91.57048396542868
Assam,Cereals,2023-10-09,2000,13.529289898085231,86.47071010191476
