Date,State,InfraLevel,VehicleType,Distance,TransitTime,DelayHours,FuelCost,LogisticsRisk
2024-12-02,Tripura,Medium,Rail Freight,552.88,61.17,6.1,353.27,82.96
2025-03-06,Odisha,Medium,Rail Freight,373.72,38.08,7.5,227.26,54.23
2026-10-16,West Bengal,High,Truck,1371.76,157.98,18.25,1595.4,317.7
2025-06-21,West Bengal,High,Truck,406.78,49.56,4.2,474.49,95.16
2025-09-18,Tamil Nadu,Low,Mini Truck,381.03,49.89,27.78,474.57,104.75
2026-11-04,Mizoram,Medium,Mini Truck,947.73,163.13,23.74,1239.01,268.76
2023-12-09,Goa,Medium,Refrigerated,1418.24,120.99,31.04,1229.96,251.36
2025-08-12,Kerala,Medium,Rail Freight,634.36,53.99,12.11,518.71,106.95
2026-07-18,Madhya Pradesh,High,Rail Freight,179.84,17.89,1.52,116.27,26.1
2023-07-30,Goa,Low,Truck,869.25,87.52,56.13,965.91,206.72
2025-03-20,Odisha,High,Rail Freight,731.52,71.33,6.92,466.88,104.9
2025-08-16,Jharkhand,Low,Refrigerated,497.86,60.97,29.44,448.66,106.51
2025-03-25,Himachal Pradesh,Very High,Mini Truck,123.35,20.47,1.16,156.38,33.13
2026-09-05,Kerala,High,Refrigerated,983.26,94.38,13.77,842.39,174.34
2025-01-11,Arunachal Pradesh,Low,Rail Freight,462.86,55.2,8.49,390.5,86.81
2026-12-23,Arunachal Pradesh,High,Rail Freight,1273.53,146.09,7.6,899.03,203.63
2023-08-03,Goa,Very High,Mini Truck,840.54,95.86,6.16,807.15,166.67
2025-06-29,Odisha,Medium,Mini Truck,462.17,68.83,23.13,475.71,111.58
2025-05-09,Assam,Medium,Rail Freight,583.3,63.22,7.12,472.62,102.19
2023-01-26,Mizoram,High,Mini Truck,1128.83,191.88,32.48,1242.73,285.75
2023-02-27,Chhattisgarh,Medium,Refrigerated,1464.14,161.84,33.72,1214.08,268.43
2026-04-04,Bihar,High,Truck,517.0,78.96,9.67,475.23,110.68
2025-09-13,Tripura,Low,Refrigerated,369.94,43.93,20.77,326.24,77.01
2026-10-28,Madhya Pradesh,Medium,Rail Freight,1481.77,131.85,14.84,1171.72,241.03
2024-09-26,Uttarakhand,High,Truck,1466.34,176.82,22.87,1384.75,296.43
2023-03-15,Assam,Medium,Truck,1105.2,158.19,46.36,962.78,234.15
2025-04-02,Himachal Pradesh,Low,Refrigerated,823.5,84.8,19.36,699.95,150.89
2024-11-04,Arunachal Pradesh,Low,Rail Freight,946.14,109.4,30.9,806.25,182.53
2026-12-09,Maharashtra,Medium,Truck,246.01,23.82,4.17,206.85,43.41
2023-07-13,Uttar Pradesh,High,Refrigerated,436.43,46.89,4.29,370.14,78.34
2023-07-26,Gujarat,Very High,Refrigerated,232.82,20.36,0.65,182.73,36.83
2025-04-28,Tamil Nadu,Low,Rail Freight,517.78,44.78,6.89,424.52,86.58
2026-05-15,Uttarakhand,Very High,Mini Truck,1296.12,180.2,7.25,1753.51,347.02
2025-05-13,West Bengal,Medium,Truck,151.85,20.74,6.61,154.41,35.14
2025-12-19,Tripura,High,Mini Truck,661.96,105.17,9.85,652.25,149.1
2026-10-25,West Bengal,Medium,Mini Truck,731.9,97.04,22.35,708.57,158.89
2025-03-17,Punjab,High,Rail Freight,616.65,46.2,4.59,521.45,100.85
2023-01-30,Maharashtra,Very High,Mini Truck,318.67,35.62,2.27,331.33,66.64
2024-01-20,Meghalaya,Low,Rail Freight,426.11,50.99,8.42,310.51,72.89
2026-10-13,Telangana,Low,Rail Freight,196.32,17.26,4.74,120.93,27.8
2025-08-05,Telangana,Very High,Mini Truck,695.81,81.12,4.02,828.43,162.38
2026-08-21,Rajasthan,Medium,Rail Freight,750.3,99.49,27.06,553.25,138.58
2025-07-13,Tripura,Low,Refrigerated,776.85,90.67,38.16,599.94,146.06
2024-08-20,Himachal Pradesh,High,Refrigerated,642.51,70.15,5.43,447.55,100.87
2023-08-04,Andhra Pradesh,Very High,Rail Freight,226.2,20.68,1.01,164.66,34.41
2025-02-28,Punjab,Medium,Rail Freight,787.62,56.36,13.02,573.88,116.65
2025-10-08,Uttarakhand,Medium,Refrigerated,888.97,95.73,15.28,850.09,176.7
2026-01-24,Odisha,Low,Truck,216.66,31.56,14.8,205.11,50.89
2023-07-19,Telangana,Low,Rail Freight,1147.53,89.2,18.2,722.59,155.81
2024-09-18,Uttar Pradesh,Medium,Mini Truck,1008.29,147.18,51.99,1309.93,283.52
2026-10-25,Himachal Pradesh,Medium,Truck,329.73,43.29,10.89,278.17,65.56
2025-08-16,Karnataka,Very High,Rail Freight,909.65,71.75,4.05,550.96,116.55
2023-02-14,Karnataka,Very High,Mini Truck,1170.83,138.91,5.83,1205.2,245.62
2026-07-29,Goa,Low,Rail Freight,1061.64,79.67,28.42,864.13,176.84
2025-01-09,Odisha,Medium,Rail Freight,473.24,48.64,9.22,294.33,69.72
2024-11-26,Manipur,Low,Mini Truck,949.21,155.61,74.73,1071.43,260.63
2024-08-18,Gujarat,Low,Truck,426.87,45.76,26.31,440.77,97.23
2026-07-30,Manipur,Very High,Mini Truck,1005.5,161.97,12.23,1065.34,237.58
2025-11-10,Karnataka,Medium,Refrigerated,891.08,80.04,19.58,905.82,179.72
2026-02-08,Meghalaya,High,Refrigerated,1042.97,130.83,8.16,1037.62,217.78
2023-08-09,Tamil Nadu,Low,Refrigerated,1259.36,117.43,60.27,857.57,205.59
2024-01-12,Kerala,Low,Mini Truck,1428.26,179.71,73.88,1374.06,316.53
2026-07-31,Rajasthan,Low,Truck,898.82,151.52,81.41,990.7,249.35
2024-06-12,Himachal Pradesh,High,Rail Freight,1124.3,105.91,10.31,970.14,197.3
2024-10-26,Rajasthan,Very High,Mini Truck,176.94,37.88,1.59,243.93,54.27
2026-02-27,Bihar,High,Rail Freight,1162.9,129.64,8.02,744.86,173.27
2025-10-07,Mizoram,Very High,Rail Freight,637.66,71.36,3.07,488.58,106.63
2025-08-03,Haryana,High,Truck,639.72,68.94,14.09,679.25,138.54
2023-03-03,Manipur,Very High,Rail Freight,1094.58,117.59,5.0,968.44,200.18
2026-08-06,Andhra Pradesh,High,Rail Freight,763.65,64.96,7.29,578.06,118.86
2025-10-14,Haryana,Low,Refrigerated,1459.46,130.73,46.69,1092.31,241.35
2025-02-03,Goa,High,Truck,371.42,40.31,3.17,305.22,65.19
2023-04-12,Uttarakhand,Low,Refrigerated,149.65,19.82,7.75,132.5,31.89
2023-07-18,Himachal Pradesh,High,Truck,1061.81,131.14,16.39,1188.09,243.78
2024-03-09,Karnataka,Low,Truck,960.05,103.08,51.56,987.91,215.2
2023-09-09,Madhya Pradesh,Very High,Refrigerated,819.43,83.74,5.32,771.92,155.6
2023-05-14,Odisha,Low,Rail Freight,1354.64,128.14,22.49,1202.4,247.02
2023-12-09,Arunachal Pradesh,Medium,Refrigerated,1184.54,155.73,38.96,1059.08,244.52
2025-04-14,Telangana,High,Rail Freight,375.57,29.19,1.5,252.26,51.58
2026-08-27,Gujarat,Low,Mini Truck,1486.67,166.39,103.57,1825.37,390.11
2025-05-31,Rajasthan,High,Truck,1386.37,236.1,27.12,1389.39,325.5
2024-02-23,Himachal Pradesh,Medium,Truck,1194.24,143.48,28.79,1259.21,264.96
2023-11-24,Andhra Pradesh,Medium,Mini Truck,321.08,42.74,14.12,296.89,69.42
2026-12-02,Uttarakhand,Very High,Refrigerated,868.49,91.72,4.68,603.09,133.61
2023-12-29,Meghalaya,Very High,Truck,726.22,107.38,3.43,785.92,167.58
2024-12-06,Andhra Pradesh,Low,Truck,198.89,24.99,10.43,195.32,44.72
2024-08-05,Meghalaya,Low,Refrigerated,709.5,89.48,44.8,529.39,137.6
2026-08-28,Rajasthan,High,Mini Truck,884.89,173.64,32.59,871.98,221.97
2023-07-09,Maharashtra,Low,Truck,687.31,66.72,25.79,676.21,141.77
2026-08-20,Haryana,High,Mini Truck,1094.27,135.35,19.12,1434.99,283.8
2025-09-20,Goa,Very High,Truck,1025.11,105.64,4.32,852.2,177.1
2024-07-05,Tripura,Very High,Refrigerated,200.35,26.37,0.92,162.93,36.68
2026-01-17,Sikkim,High,Refrigerated,1163.51,130.31,11.61,1172.51,239.16
2023-02-09,Haryana,Low,Rail Freight,1229.57,98.14,30.01,742.05,167.47
2023-05-17,Meghalaya,Low,Rail Freight,1382.29,150.53,33.36,1211.9,262.86
2025-07-21,Madhya Pradesh,Low,Truck,1325.5,158.45,41.4,1376.47,294.33
2025-03-18,Chhattisgarh,Medium,Mini Truck,1051.0,157.78,24.09,1400.04,290.64
2025-01-28,Tripura,Low,Truck,510.19,72.92,33.71,431.85,111.08
2023-05-11,Mizoram,Very High,Truck,457.15,69.66,2.42,485.26,105.11
2023-02-21,Meghalaya,Medium,Truck,1234.96,182.21,48.93,1111.6,268.3
2025-12-03,Assam,Very High,Truck,493.74,74.5,3.68,480.04,107.0
2024-01-18,Haryana,Medium,Truck,655.42,73.45,17.81,565.55,125.01
2023-03-25,Tripura,Very High,Rail Freight,1378.67,142.38,3.68,989.17,213.92
2025-11-08,Punjab,Low,Truck,941.43,90.56,42.03,1062.51,216.94
2025-04-27,Andhra Pradesh,Very High,Truck,1008.42,114.37,3.79,1146.53,224.96
2026-08-26,Odisha,High,Mini Truck,1005.78,145.62,25.84,1072.8,236.79
2025-07-31,Punjab,High,Mini Truck,885.83,94.42,19.9,932.01,190.25
2023-10-02,Rajasthan,Medium,Rail Freight,1378.35,177.79,22.15,1110.22,255.4
2024-02-23,Jharkhand,Very High,Refrigerated,327.58,42.09,1.25,267.82,59.62
2023-09-01,Tamil Nadu,Low,Rail Freight,117.45,15.12,5.38,83.44,21.47
2025-08-26,Karnataka,High,Mini Truck,1153.07,136.56,19.46,1435.54,284.57
2026-11-27,Jharkhand,Very High,Truck,1053.54,142.62,4.24,856.48,194.35
2023-09-19,West Bengal,Medium,Truck,174.31,21.23,4.24,203.67,41.8
2026-06-29,Himachal Pradesh,High,Rail Freight,1304.06,118.37,12.28,893.34,192.18
2024-12-17,Kerala,Low,Rail Freight,540.43,47.18,12.65,446.41,93.25
2023-07-27,Bihar,Low,Truck,523.29,79.06,50.47,482.98,128.21
2025-11-10,Bihar,High,Mini Truck,157.18,28.91,2.38,192.56,42.84
2025-05-27,Goa,Low,Mini Truck,1387.4,160.92,56.47,1390.05,303.51
2024-03-04,Bihar,Low,Refrigerated,444.71,57.86,13.04,373.23,87.24
2024-12-11,Sikkim,Very High,Refrigerated,1409.15,157.54,6.83,1414.73,285.84
2024-11-22,Assam,Medium,Rail Freight,700.26,77.66,10.14,602.31,129.35
2025-09-22,Tamil Nadu,High,Truck,1151.61,121.14,21.21,1303.58,258.54
2026-04-03,Mizoram,Low,Truck,140.94,23.42,8.18,141.39,35.02
2024-01-02,Tripura,Very High,Refrigerated,824.77,98.64,4.5,793.01,165.14
2026-07-01,Bihar,Very High,Mini Truck,1077.61,183.55,16.82,1339.44,290.24
2025-10-31,Meghalaya,Very High,Truck,257.45,39.97,2.39,268.5,59.22
2024-06-30,Telangana,Very High,Rail Freight,447.88,34.04,0.83,340.8,66.77
2023-11-03,Manipur,Low,Truck,850.03,121.11,59.13,994.41,227.31
2025-09-02,Chhattisgarh,Medium,Mini Truck,1473.24,222.47,95.15,1667.25,388.26
2024-11-11,Bihar,Very High,Truck,1104.33,161.17,6.49,1133.03,245.08
2024-05-01,Gujarat,High,Truck,1109.17,110.33,14.46,1076.49,216.91
2023-06-09,Karnataka,Very High,Refrigerated,1294.25,117.44,4.98,1286.96,247.89
2025-10-29,Nagaland,Low,Rail Freight,827.15,89.77,20.0,744.33,160.05
2025-05-08,Mizoram,High,Truck,1029.97,156.24,24.18,1134.79,250.2
2025-06-20,Rajasthan,Very High,Truck,1272.05,214.34,11.64,1351.14,303.78
2026-06-22,Mizoram,Low,Mini Truck,515.66,90.35,37.72,660.9,154.88
2026-04-17,Madhya Pradesh,High,Rail Freight,553.86,52.75,3.69,350.76,77.83
2026-01-16,Punjab,Medium,Rail Freight,335.34,26.1,5.91,267.42,54.22
2026-02-22,Telangana,Low,Mini Truck,543.75,64.52,22.84,513.57,115.21
2026-10-25,Arunachal Pradesh,Low,Refrigerated,1124.77,148.94,35.67,1013.96,233.39
2026-10-13,Himachal Pradesh,Low,Truck,1347.12,163.48,42.95,1200.38,270.8
2023-03-03,Kerala,High,Mini Truck,303.96,42.11,7.09,376.51,78.26
2023-05-19,Haryana,Low,Refrigerated,236.73,22.13,4.1,173.19,37.57
2024-09-07,West Bengal,Very High,Refrigerated,830.68,80.87,4.43,627.34,132.26
2026-01-14,Telangana,Medium,Rail Freight,275.12,24.78,3.06,210.44,43.94
2025-01-10,West Bengal,Very High,Refrigerated,277.99,31.41,0.79,248.55,51.74
2026-07-07,Goa,Medium,Refrigerated,1060.26,91.47,18.08,808.32,169.64
2023-10-18,Haryana,High,Truck,617.91,65.7,7.75,522.72,111.08
2025-06-11,Andhra Pradesh,Very High,Refrigerated,1164.11,112.15,3.77,1059.51,210.9
2024-07-18,Gujarat,Very High,Truck,625.41,61.62,3.38,729.35,138.48
2026-08-23,Meghalaya,Very High,Truck,320.6,47.85,2.28,265.78,62.31
2023-08-20,Nagaland,Very High,Mini Truck,392.51,68.48,6.91,512.89,110.51
2026-10-12,Bihar,Very High,Truck,521.41,76.62,4.55,497.56,110.93
2025-10-30,West Bengal,Very High,Rail Freight,1384.58,117.46,3.05,999.28,203.97
2024-12-26,Uttar Pradesh,Low,Truck,495.39,63.58,18.86,538.03,116.86
2023-04-26,Chhattisgarh,Low,Mini Truck,1090.6,166.22,74.09,1503.01,329.88
2023-11-13,Karnataka,High,Mini Truck,302.11,36.44,6.13,362.37,73.21
2026-03-08,Haryana,Medium,Rail Freight,1175.8,93.14,16.4,936.44,188.94
2025-11-04,Manipur,Very High,Mini Truck,1160.64,188.75,6.62,1088.11,250.8
2023-09-18,Sikkim,Low,Rail Freight,150.81,18.69,5.09,91.74,24.21
2025-08-24,Assam,Very High,Refrigerated,1316.13,157.68,7.64,993.52,223.04
2023-02-04,Mizoram,Low,Truck,134.61,20.9,8.2,113.39,29.69
2025-06-04,Nagaland,Medium,Mini Truck,534.54,88.31,34.58,697.44,158.19
2024-09-16,Telangana,Medium,Refrigerated,1233.35,108.22,19.24,1182.39,233.75
2026-10-03,Mizoram,Low,Rail Freight,585.78,68.16,10.89,509.67,111.48
2026-11-16,Chhattisgarh,High,Refrigerated,1344.23,148.39,16.83,1317.46,271.13
2026-04-29,Maharashtra,High,Refrigerated,851.46,69.38,5.1,805.98,154.16
2023-05-07,Andhra Pradesh,High,Mini Truck,134.92,21.29,2.7,165.45,35.48
2026-10-20,Meghalaya,Very High,Rail Freight,846.82,93.97,2.3,642.35,139.56
2024-09-18,Gujarat,Medium,Truck,806.09,81.16,23.57,728.0,155.15
2025-02-18,Manipur,Medium,Truck,485.83,72.76,17.52,495.09,114.02
2025-07-18,Telangana,High,Refrigerated,735.8,62.55,5.61,556.91,113.93
2025-09-30,Uttarakhand,Medium,Mini Truck,294.83,43.73,15.51,393.05,84.84
2025-02-01,Uttarakhand,Low,Mini Truck,1177.21,165.0,67.04,1416.35,313.52
2023-12-16,Jharkhand,High,Refrigerated,1001.93,118.06,13.63,753.62,171.62
2026-06-24,Meghalaya,Very High,Truck,463.37,70.23,2.0,531.92,112.19
2025-12-03,Haryana,High,Mini Truck,1104.41,137.54,22.57,1111.87,237.7
2025-07-01,Mizoram,Very High,Truck,684.04,102.48,6.87,645.82,145.74
2026-06-22,Mizoram,Low,Truck,708.6,108.46,38.37,788.16,182.38
2023-04-23,Rajasthan,High,Mini Truck,707.6,141.13,11.79,864.91,197.96
2023-03-19,Tripura,High,Mini Truck,520.7,85.62,8.47,621.57,135.15
2025-11-20,Madhya Pradesh,Medium,Truck,1374.59,161.04,20.81,1102.53,246.17
2026-05-15,Madhya Pradesh,High,Truck,1098.54,133.05,15.56,971.17,211.77
2023-01-10,Madhya Pradesh,Low,Truck,127.59,18.35,7.25,136.49,31.63
2023-03-27,Jharkhand,Medium,Rail Freight,673.45,71.5,8.4,597.12,125.1
2024-10-29,Rajasthan,Very High,Rail Freight,901.97,117.47,5.27,805.58,175.81
2024-10-30,Tamil Nadu,Medium,Truck,1239.27,130.32,22.91,1169.72,243.27
2023-03-09,Tamil Nadu,Medium,Rail Freight,388.45,33.62,5.13,266.71,57.19
2024-09-02,Goa,Very High,Mini Truck,1251.26,145.73,5.24,1191.23,246.36
2025-07-07,Goa,High,Refrigerated,238.11,25.31,4.04,215.97,45.4
2024-03-27,Goa,High,Rail Freight,145.34,14.65,0.92,89.76,20.42
2025-01-06,Uttar Pradesh,Medium,Truck,747.63,94.43,21.34,835.77,176.4
2026-01-12,Madhya Pradesh,Low,Refrigerated,902.9,90.19,25.86,657.15,149.5
2024-12-17,Odisha,Very High,Mini Truck,1110.51,158.2,10.89,1393.18,284.52
2025-10-27,Rajasthan,Low,Rail Freight,953.13,122.93,26.02,597.0,155.28
2026-05-14,Tamil Nadu,Medium,Mini Truck,1313.68,158.65,51.71,1775.17,358.35
2023-05-29,Haryana,Medium,Truck,629.61,67.96,13.84,510.17,112.65
2023-05-27,Kerala,Low,Truck,1013.53,110.49,33.05,910.27,199.48
2026-05-18,Chhattisgarh,High,Truck,990.94,129.35,18.74,853.02,193.66
2025-07-26,Odisha,High,Truck,1031.8,127.46,15.33,990.58,212.08
2023-02-20,Tripura,High,Mini Truck,1231.17,194.82,17.09,1489.08,317.87
2023-06-18,Maharashtra,Very High,Truck,1003.91,98.81,5.19,853.7,174.6
2024-08-08,Uttarakhand,Medium,Truck,1460.78,176.02,76.1,1184.41,287.31
2023-03-13,Arunachal Pradesh,Low,Mini Truck,881.92,156.7,40.2,1188.74,264.91
2024-06-28,Tamil Nadu,High,Rail Freight,1398.02,113.43,12.77,1170.17,231.68
2025-03-22,Jharkhand,Very High,Refrigerated,281.81,36.69,1.29,216.22,49.46
2024-03-24,Karnataka,Medium,Mini Truck,669.14,79.22,27.94,763.45,161.34
2025-02-14,Maharashtra,Very High,Rail Freight,998.85,73.61,2.83,670.82,134.88
2025-06-14,Mizoram,Medium,Refrigerated,1306.89,164.93,40.8,1181.04,267.7
2026-08-09,Nagaland,Low,Refrigerated,464.85,56.71,24.52,465.36,105.13
2023-05-14,Nagaland,Very High,Truck,1368.99,195.03,9.08,1396.91,300.93
2026-01-06,Chhattisgarh,Medium,Mini Truck,1273.4,190.02,60.87,1676.27,361.3
2025-09-18,Jharkhand,Very High,Truck,895.49,121.39,5.71,781.77,174.18
2024-05-15,Mizoram,High,Refrigerated,1066.26,138.01,12.25,883.28,199.5
2023-04-23,Nagaland,Low,Rail Freight,780.22,86.49,32.41,601.63,142.13
2026-05-04,Uttarakhand,High,Mini Truck,607.53,86.55,9.34,644.13,139.3
2025-09-30,Jharkhand,Very High,Rail Freight,842.43,86.68,4.91,549.24,123.36
2024-11-04,Jharkhand,Low,Truck,124.3,22.62,5.65,110.9,29.07
2023-03-08,Kerala,High,Rail Freight,1354.19,111.81,5.27,1176.44,228.89
2025-10-22,Jharkhand,Very High,Rail Freight,449.23,48.55,1.39,400.64,82.5
2025-12-18,Sikkim,Very High,Truck,1425.89,188.67,10.34,1187.24,267.13
2026-05-01,Punjab,Low,Mini Truck,460.8,50.36,23.17,469.91,102.42
2025-01-29,Sikkim,Low,Mini Truck,716.79,111.19,58.05,876.01,204.66
2026-08-19,Odisha,Very High,Rail Freight,1418.58,134.29,6.66,1005.03,213.85
2026-12-30,Jharkhand,High,Rail Freight,678.01,73.3,3.56,529.63,113.85
2023-04-21,Punjab,Very High,Rail Freight,563.82,40.35,1.62,370.1,74.32
2025-06-20,Maharashtra,High,Truck,1345.0,126.81,21.02,1086.58,228.46
2024-08-22,West Bengal,High,Rail Freight,1410.83,120.5,17.87,899.12,196.24
2023-10-30,Assam,Medium,Rail Freight,717.91,80.54,13.51,589.46,130.07
2023-10-27,Arunachal Pradesh,Very High,Mini Truck,1199.87,211.06,12.27,1227.94,284.08
2026-04-01,Kerala,High,Mini Truck,1033.03,131.17,16.76,1323.0,264.18
2023-02-24,Himachal Pradesh,Low,Refrigerated,713.04,77.25,29.26,634.25,141.6
2024-11-11,Jharkhand,High,Mini Truck,1250.35,198.89,19.39,1204.95,278.0
2023-05-10,Telangana,Very High,Mini Truck,1269.38,145.23,4.51,1633.35,312.16
2024-06-13,Haryana,Medium,Mini Truck,257.21,35.53,10.68,236.95,55.8
2023-10-22,Chhattisgarh,High,Refrigerated,1043.41,116.71,9.19,842.48,182.57
2026-01-30,Haryana,Medium,Mini Truck,1269.08,157.11,40.29,1685.07,339.58
2025-09-01,Goa,Low,Refrigerated,900.53,77.0,20.51,676.74,144.37
2025-12-19,Jharkhand,Very High,Mini Truck,174.54,31.18,1.44,166.42,39.57
2024-01-12,Telangana,Very High,Refrigerated,890.82,78.31,3.77,815.94,159.14
2024-10-30,Manipur,Medium,Rail Freight,1069.34,115.88,25.38,669.1,162.67
2025-07-26,Sikkim,Very High,Refrigerated,1492.16,166.55,9.93,1373.68,284.97
2025-12-29,Mizoram,High,Rail Freight,910.09,102.34,9.3,777.86,166.45
2023-10-03,Haryana,Medium,Refrigerated,544.63,50.27,12.81,398.49,87.52
2024-03-25,Kerala,Very High,Refrigerated,642.03,60.93,3.07,448.17,95.87
2023-03-19,Uttar Pradesh,Low,Mini Truck,609.97,87.52,26.12,832.31,174.68
2023-02-08,Gujarat,High,Rail Freight,1233.24,91.29,5.51,971.37,188.99
2023-12-23,Himachal Pradesh,High,Refrigerated,1413.49,147.85,8.9,1341.99,271.39
2026-07-18,Tamil Nadu,Medium,Mini Truck,110.74,15.75,5.07,152.24,31.95
2025-10-16,Maharashtra,High,Truck,721.38,70.45,6.36,766.73,149.26
2024-02-22,Odisha,Low,Truck,125.52,17.83,6.44,129.3,29.99
2024-11-19,Goa,Low,Mini Truck,1081.73,124.1,30.52,1042.49,224.43
2025-01-25,Karnataka,Very High,Mini Truck,867.03,107.14,7.23,909.48,187.53
2026-06-21,Manipur,High,Rail Freight,382.49,43.17,4.25,293.51,65.15
2023-07-07,Maharashtra,Low,Rail Freight,893.67,67.24,20.87,734.56,148.79
2025-02-04,Chhattisgarh,Medium,Refrigerated,1037.67,118.23,14.57,822.55,182.41
2023-07-02,Arunachal Pradesh,Low,Refrigerated,812.47,110.25,26.91,608.35,151.63
2023-09-18,Mizoram,High,Truck,651.56,96.72,10.72,718.93,155.65
2023-07-19,Madhya Pradesh,Low,Truck,596.71,74.39,34.57,541.38,128.51
2025-05-16,Karnataka,Low,Rail Freight,1241.59,96.98,29.52,1084.21,218.08
2024-07-27,Odisha,Low,Refrigerated,1235.03,132.69,64.47,1187.6,263.64
2025-07-16,Karnataka,High,Truck,621.32,65.82,9.74,588.38,121.78
2023-10-08,Assam,Very High,Truck,730.26,106.49,4.27,655.76,147.99
2026-08-30,Madhya Pradesh,High,Refrigerated,338.24,35.95,5.85,239.73,54.48
2025-03-04,Nagaland,High,Mini Truck,264.21,46.97,4.43,298.69,67.71
2023-07-27,Bihar,Medium,Refrigerated,750.99,97.0,17.65,719.42,158.62
2024-10-22,Chhattisgarh,Low,Rail Freight,754.33,76.83,28.85,583.2,133.59
2026-05-30,Meghalaya,Medium,Mini Truck,192.73,36.22,8.56,208.66,51.02
2024-04-28,Punjab,Low,Refrigerated,1456.88,115.53,42.95,1179.17,246.04
2023-06-27,Odisha,High,Refrigerated,1198.7,126.48,11.14,948.73,203.68
2026-08-04,Madhya Pradesh,Medium,Mini Truck,710.13,97.7,28.39,682.95,157.77
2025-04-21,Sikkim,Low,Refrigerated,265.86,32.27,13.81,188.6,48.33
2026-11-15,Assam,High,Refrigerated,1014.82,122.12,9.79,875.36,190.17
2026-12-16,Arunachal Pradesh,Low,Refrigerated,449.46,60.81,16.8,346.29,86.03
2026-04-13,Arunachal Pradesh,Medium,Refrigerated,875.69,117.75,13.68,878.96,190.3
2025-03-11,Nagaland,Low,Rail Freight,856.18,90.85,27.97,563.04,136.53
2023-02-06,Tripura,High,Refrigerated,522.34,61.02,7.46,389.98,88.94
2025-09-25,Chhattisgarh,High,Mini Truck,542.28,82.67,9.16,699.91,145.85
2023-04-27,Bihar,Medium,Mini Truck,626.35,105.78,32.69,627.79,154.84
2025-04-11,Madhya Pradesh,High,Refrigerated,413.2,46.26,5.3,348.36,75.19
2025-10-15,Maharashtra,Low,Truck,850.87,79.8,36.62,979.39,197.47
2026-12-19,Himachal Pradesh,Medium,Mini Truck,337.41,50.75,7.74,410.14,87.45
2023-08-06,Punjab,Very High,Rail Freight,276.25,22.13,1.11,175.99,36.8
2025-03-29,Kerala,High,Rail Freight,1346.58,111.85,8.7,964.19,198.44
2026-04-17,Manipur,Low,Refrigerated,397.86,51.65,17.16,297.76,74.77
2025-10-02,Maharashtra,Low,Rail Freight,813.28,60.9,16.03,624.39,127.48
2023-04-09,Himachal Pradesh,Very High,Truck,1141.07,140.95,7.46,1331.52,266.14
2023-03-31,Kerala,Low,Rail Freight,1492.46,122.05,31.42,1100.34,232.54
2026-11-11,Bihar,Very High,Mini Truck,1213.64,205.9,7.19,1400.27,305.57
2024-03-31,Kerala,Medium,Refrigerated,744.7,69.35,14.52,715.64,144.36
2023-12-23,Kerala,Medium,Truck,1476.51,160.81,34.89,1219.13,269.19
2026-06-16,Assam,Low,Rail Freight,208.02,26.91,10.62,151.64,39.1
2026-10-22,Uttar Pradesh,Very High,Rail Freight,1413.52,132.35,4.48,971.47,207.07
2023-01-30,Meghalaya,Low,Rail Freight,1306.54,142.89,22.96,1102.2,238.82
2024-09-18,Assam,Medium,Rail Freight,1306.07,141.68,17.17,1101.2,235.8
2023-06-01,Andhra Pradesh,Very High,Mini Truck,1020.68,134.9,5.92,1273.56,254.11
2026-09-10,Nagaland,Very High,Rail Freight,543.34,60.78,2.49,329.79,77.82
2025-04-24,Madhya Pradesh,High,Refrigerated,1365.52,139.49,18.12,1310.33,266.57
2023-05-10,Andhra Pradesh,Low,Truck,531.11,63.01,28.35,429.55,104.13
2024-05-17,West Bengal,Medium,Mini Truck,335.64,46.47,8.59,461.92,93.63
2026-01-07,Nagaland,High,Mini Truck,1286.59,211.43,37.54,1392.37,319.02
2024-01-19,Meghalaya,Medium,Refrigerated,106.97,18.72,4.74,91.61,24.06
2024-10-25,Odisha,Medium,Refrigerated,1039.91,109.54,11.97,1026.41,208.04
2024-11-19,Karnataka,Very High,Rail Freight,971.96,78.27,1.67,688.86,139.22
2025-12-25,Chhattisgarh,Very High,Truck,448.93,63.44,3.24,379.73,86.8
2026-06-26,Karnataka,Very High,Mini Truck,350.55,42.22,1.44,331.96,69.37
2024-10-25,Himachal Pradesh,Medium,Truck,213.8,26.88,6.29,186.38,42.57
2025-02-23,Bihar,Medium,Mini Truck,174.56,32.45,10.94,229.46,53.4
2023-07-14,Odisha,Very High,Mini Truck,1020.62,148.81,12.34,983.95,219.49
2025-04-24,Uttar Pradesh,High,Refrigerated,743.69,81.3,5.59,665.15,138.6
2025-06-05,West Bengal,Low,Refrigerated,1493.26,142.18,42.74,1368.78,286.39
2024-01-12,Uttarakhand,Low,Mini Truck,1409.5,195.69,61.46,1711.34,369.35
2025-05-05,Andhra Pradesh,Very High,Mini Truck,427.27,58.14,3.46,539.34,108.45
2024-02-07,Kerala,High,Truck,895.58,100.33,15.53,972.81,197.28
2025-01-26,Karnataka,Medium,Truck,957.32,98.31,26.33,920.98,192.92
2025-04-11,Uttar Pradesh,Very High,Mini Truck,1178.34,170.1,9.44,1581.01,317.47
